	MSZoning	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	Foundation	BsmtExposure	BsmtFinType1	BsmtFinType2	Heating	CentralAir	Electrical	Functional	GarageType	GarageFinish	PavedDrive	PoolQC	Fence	MiscFeature	SaleType	SaleCondition	ExterQual	ExterCond	BsmtQual	BsmtCond	HeatingQC	KitchenQual	FireplaceQu	GarageQual	GarageCond	Id	MSSubClass	LotFrontage	LotArea	OverallQual	OverallCond	YearBuilt	YearRemodAdd	MasVnrArea	BsmtFinSF1	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	TotRmsAbvGrd	Fireplaces	GarageYrBlt	GarageCars	GarageArea	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	MiscVal	MoSold	YrSold	SalePrice	TotSqFt
746	3	1	2	0	3	0	4	0	8	2	2	0	5	1	0	12	13	2	2	3	2	5	1	1	4	6	3	0	2	3	4	4	8	4	4	3	4	3	5	4	3	3	3	747	60	0.0	8795	7	5	2000	2000	0.0	300	0	652	952	0	2256	0	0	2	1	4	1	8	1	2000.0	2	554	224	54	0	0	0	0	0	4	2009	12.371587084007746	2256
747	4	1	1	0	3	0	0	0	17	2	2	0	5	4	0	11	12	2	4	3	5	5	2	0	4	6	5	2	0	3	4	4	8	4	4	3	3	2	3	4	4	3	3	748	70	65.0	11700	7	7	1880	2003	0.0	0	0	1240	1240	0	2640	0	0	1	1	4	1	8	1	1950.0	4	864	181	0	386	0	0	0	0	5	2009	12.491172637278908	2640
748	3	1	2	0	3	0	4	0	15	2	2	0	2	3	0	12	13	1	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	5	4	3	3	3	749	20	59.0	10593	7	5	1996	1996	338.0	919	0	801	1720	0	1720	1	0	2	0	3	1	7	1	1996.0	2	527	240	56	154	0	0	0	0	3	2010	12.46997418931655	1720
749	3	1	2	3	3	0	4	0	7	2	2	0	0	1	0	14	15	2	3	4	6	6	5	0	1	4	5	2	0	3	4	4	8	4	3	3	0	0	3	3	0	3	3	750	50	50.0	8405	4	3	1945	1950	0.0	0	0	0	0	0	1529	0	0	2	0	4	1	9	0	1945.0	1	240	92	0	185	0	0	0	0	4	2009	11.49272275765271	1529
750	4	1	0	3	3	0	0	0	17	2	2	0	0	1	0	13	14	2	0	3	5	5	1	1	4	3	6	3	0	3	4	4	8	4	3	3	3	2	4	3	0	0	0	751	50	55.0	8800	4	7	1910	2004	0.0	0	0	576	576	0	1140	0	0	1	0	3	1	7	0	0.0	0	0	0	160	0	0	0	0	0	6	2010	11.477298287327077	1140
751	3	1	2	3	3	0	4	0	8	6	2	0	5	1	0	12	13	2	2	3	5	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	752	60	0.0	7750	7	5	2003	2003	0.0	0	0	660	660	0	1320	0	0	2	1	3	1	6	0	2003.0	2	400	0	48	0	0	0	0	0	8	2007	11.99535161421452	1320
752	3	1	2	0	3	0	4	0	5	2	2	0	2	1	0	12	13	2	2	1	2	5	1	1	4	6	1	1	2	3	4	4	8	4	3	4	4	3	5	4	0	3	3	753	20	79.0	9236	6	5	1997	1997	0.0	1200	0	279	1479	0	1494	1	0	2	0	3	1	6	0	1997.0	2	576	168	27	0	0	0	0	0	7	2006	12.287652632522597	1494
753	3	1	2	3	3	0	4	0	16	2	2	0	5	1	0	12	13	1	2	2	5	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	4	5	4	3	3	754	60	80.0	10240	8	5	2005	2005	178.0	0	0	1030	1030	0	2098	0	0	2	1	3	1	8	1	2005.0	3	878	192	52	0	0	0	0	0	3	2006	12.526342907575106	2098
754	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	9	10	2	1	3	2	3	1	1	4	6	5	1	2	3	4	4	8	4	3	3	3	3	4	4	0	3	3	755	20	61.0	7930	6	8	1969	2005	0.0	439	472	115	1026	0	1026	1	0	1	0	3	1	5	0	1969.0	2	440	171	48	0	0	0	0	0	7	2009	11.957611286231675	1026
755	1	1	1	3	3	0	4	0	21	2	2	4	5	1	0	8	8	1	2	3	2	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	4	3	4	3	0	3	3	756	160	34.0	3230	6	5	1999	1999	894.0	381	0	348	729	0	1471	0	0	2	1	3	1	6	0	1999.0	2	440	0	24	0	0	0	0	0	3	2009	12.058152515453552	1471
756	3	1	2	0	3	0	4	0	5	2	2	0	5	1	0	12	13	2	2	0	2	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	757	60	68.0	10769	8	5	2007	2007	0.0	20	0	846	866	0	1768	0	0	2	1	3	1	7	0	2007.0	2	578	144	105	0	0	0	0	0	4	2009	12.26434155365415	1768
757	3	1	2	0	3	0	1	0	19	2	2	0	5	3	0	6	6	0	1	2	4	5	1	1	4	6	1	0	2	3	0	4	8	0	3	3	3	3	3	3	3	3	3	758	60	0.0	11616	6	5	1978	1978	328.0	438	0	234	672	0	1386	0	0	2	1	3	1	6	1	1978.0	2	440	335	0	0	0	0	0	0	4	2010	11.976030352524807	1386
758	1	1	1	3	3	0	4	0	21	2	2	3	5	1	0	8	8	1	2	3	0	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	4	3	4	3	0	3	3	759	160	24.0	2280	7	5	1999	1999	360.0	549	0	195	744	0	1501	0	0	2	1	3	1	6	0	1999.0	2	440	0	0	0	0	0	0	0	8	2008	12.097373228606832	1501
759	3	1	2	0	3	0	4	0	15	2	2	0	5	1	0	12	13	1	2	0	3	0	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	3	3	3	760	60	65.0	12257	8	5	1995	1995	513.0	56	64	1198	1318	0	2531	0	0	2	1	4	1	9	1	1995.0	3	752	222	98	0	0	0	0	0	11	2007	12.577636201962656	2531
760	3	1	2	3	3	0	4	0	12	2	2	0	2	3	0	13	14	2	1	3	4	5	1	1	4	6	5	2	2	3	4	2	8	4	3	3	3	3	5	3	0	5	5	761	20	70.0	9100	6	6	1959	1959	0.0	612	0	252	864	0	864	0	0	1	0	2	1	5	0	2008.0	1	300	0	0	0	0	0	0	450	10	2009	11.755871643580617	864
761	4	1	2	3	3	0	2	0	3	1	2	0	2	1	0	13	14	2	2	2	3	5	1	1	4	2	5	2	2	3	4	4	8	4	3	3	3	3	3	2	0	3	3	762	30	60.0	6911	5	5	1924	1950	0.0	405	0	740	1145	0	1301	0	0	1	0	2	1	5	0	1965.0	2	440	0	0	0	0	0	0	0	10	2009	11.512925464970229	1301
762	1	1	2	3	3	0	4	0	21	2	2	0	5	1	0	12	13	2	2	2	2	5	1	1	4	6	1	2	2	3	4	4	2	4	3	3	4	3	5	4	0	3	3	763	60	72.0	8640	7	5	2009	2009	0.0	24	0	732	756	0	1547	0	0	2	1	3	1	7	0	2009.0	2	614	169	45	0	0	0	0	0	6	2010	12.279323107269766	1547
763	3	1	2	3	3	0	4	0	15	2	2	0	5	1	0	12	13	1	2	2	2	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	764	60	82.0	9430	8	5	1999	1999	673.0	1163	0	89	1252	0	2365	1	0	2	1	3	1	8	1	1999.0	3	856	0	128	0	0	180	0	0	7	2009	12.727838209334498	2365
764	3	1	2	0	3	0	1	0	24	2	2	4	2	3	0	3	3	2	2	0	3	2	1	1	4	6	1	0	2	3	4	4	8	4	4	4	4	4	5	5	4	3	3	765	120	30.0	9549	8	5	1995	1996	0.0	437	1057	0	1494	0	1494	1	0	1	1	2	1	6	1	1995.0	2	481	0	30	0	0	216	0	0	4	2006	12.506177237980511	1494
765	3	1	2	0	3	0	4	0	21	2	2	0	2	1	0	12	13	3	2	3	5	5	1	1	4	6	1	0	2	3	4	4	6	5	4	3	4	3	5	5	4	3	3	766	20	75.0	14587	9	5	2008	2008	284.0	0	0	1498	1498	0	1506	0	0	2	0	2	1	6	1	2008.0	2	592	0	174	0	0	0	0	0	8	2008	12.484204257170104	1506
766	3	1	2	3	3	0	4	0	14	2	2	0	5	1	0	6	6	1	1	3	2	5	1	1	4	6	1	2	2	3	2	2	8	4	3	3	4	3	3	3	3	3	3	767	60	80.0	10421	7	5	1988	1988	42.0	394	0	586	980	0	1714	0	0	2	1	3	1	7	1	1988.0	2	496	228	66	156	0	0	0	500	3	2010	12.188417710291453	1714
767	3	1	2	0	3	0	4	0	11	2	2	0	0	1	0	12	13	2	1	2	0	5	1	1	4	4	1	2	2	3	4	2	8	4	3	3	4	3	5	3	0	3	3	768	50	75.0	12508	6	7	1940	1985	0.0	660	0	323	983	0	1750	1	0	2	0	4	1	7	0	1989.0	1	423	245	0	156	0	0	0	1300	7	2008	11.982929094215963	1750
768	3	1	2	3	3	0	4	0	5	2	2	0	2	3	0	12	13	2	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	769	20	70.0	9100	7	5	2004	2005	0.0	24	0	1836	1860	0	1836	0	0	2	0	3	1	8	1	2004.0	2	484	120	33	0	0	0	0	0	10	2006	12.28690119819279	1836
769	3	1	2	1	1	0	1	1	22	2	2	0	5	3	0	5	15	1	2	1	0	5	1	1	4	4	3	0	2	3	4	4	8	4	5	3	4	3	5	5	4	3	3	770	60	47.0	53504	8	5	2003	2003	603.0	1416	0	234	1650	0	3279	1	0	3	1	4	1	12	1	2003.0	3	841	503	36	0	0	210	0	0	6	2010	13.195613839143922	3279
770	3	1	2	0	3	0	1	0	19	2	2	0	6	3	0	13	14	2	1	0	2	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	4	3	3	3	0	3	3	771	85	0.0	7252	5	5	1982	1982	0.0	685	0	173	858	0	858	1	0	1	0	2	1	5	0	1983.0	2	576	120	0	0	0	0	0	0	4	2009	11.812289042195847	858
771	3	1	2	3	3	0	4	0	7	2	2	0	2	1	0	13	14	2	1	3	3	5	1	1	1	6	5	2	2	3	4	4	0	4	3	3	2	2	3	3	0	3	3	772	20	67.0	8877	4	5	1951	1951	0.0	836	0	0	836	0	1220	0	0	1	0	2	1	6	0	1951.0	2	396	0	0	0	0	0	0	0	4	2006	11.532728092266408	1220
772	3	1	2	3	3	0	4	0	7	2	2	0	7	1	0	9	10	2	1	0	0	1	1	1	4	6	5	2	2	3	2	4	8	0	3	3	3	3	3	3	3	3	3	773	80	94.0	7819	6	5	1976	1976	0.0	422	127	480	1029	0	1117	1	0	1	0	3	1	6	1	1976.0	2	672	144	0	0	0	0	0	0	3	2010	11.580584113444043	1117
773	3	1	2	3	3	0	4	0	12	1	2	0	2	1	0	13	14	2	1	3	4	5	1	1	0	6	1	1	2	3	4	4	0	4	3	3	3	3	5	3	0	3	3	774	20	70.0	10150	5	5	1958	1958	1.0	456	0	456	912	0	912	0	0	1	0	2	1	5	0	1958.0	1	275	0	0	0	0	0	0	0	7	2007	11.648330101976432	912
774	3	1	2	3	3	0	0	0	16	2	2	0	2	3	0	12	13	1	2	0	5	5	1	1	4	6	1	0	2	3	4	4	6	5	4	3	4	3	4	4	4	3	3	775	20	110.0	14226	8	5	2006	2006	375.0	0	0	1935	1935	0	1973	0	0	2	0	3	1	9	1	2006.0	3	895	315	45	0	0	0	0	0	7	2007	12.886641043883259	1973
775	4	1	2	3	3	0	2	0	11	2	2	4	2	3	0	12	13	1	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	5	3	5	3	0	3	3	776	120	32.0	4500	6	5	1998	1998	320.0	866	0	338	1204	0	1204	1	0	2	0	2	1	5	0	1998.0	2	412	0	247	0	0	0	0	0	6	2009	11.99535161421452	1204
776	3	1	2	0	3	0	4	0	5	2	2	0	2	1	0	12	13	1	2	0	2	5	1	1	4	6	1	1	2	3	4	4	6	5	4	3	4	3	5	4	0	3	3	777	20	86.0	11210	7	5	2005	2006	240.0	20	0	1594	1614	0	1614	0	0	2	0	3	1	7	0	2005.0	3	865	144	59	0	0	0	0	0	7	2006	12.308177868467327	1614
777	3	1	2	0	3	0	4	0	19	2	2	0	2	3	0	6	10	2	1	3	0	5	1	1	4	6	1	2	2	3	2	4	8	4	3	3	3	3	3	3	2	3	3	778	20	100.0	13350	5	5	1974	1974	0.0	762	0	102	864	0	894	1	0	1	0	3	1	5	1	1974.0	2	440	241	0	0	0	0	0	0	6	2006	11.867097278690842	894
778	2	1	2	3	3	0	4	0	20	1	2	2	2	1	0	9	10	1	3	4	6	6	1	1	4	6	5	2	2	3	4	4	8	4	3	3	0	0	3	3	3	3	3	779	90	60.0	8400	5	5	1977	1977	320.0	0	0	0	0	0	2020	0	0	2	0	4	2	10	2	1977.0	2	630	0	0	0	0	0	0	0	10	2007	11.877568578558138	2020
779	3	1	2	3	3	0	4	0	11	2	2	2	6	1	0	9	7	1	1	1	2	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	4	3	3	3	0	3	3	780	90	78.0	10530	6	5	1977	1977	90.0	975	0	0	975	0	1004	1	0	1	0	2	1	4	0	1977.0	2	504	0	0	0	0	0	0	0	5	2006	11.813030057420567	1004
780	3	1	2	3	3	0	4	0	8	2	2	0	2	1	0	6	6	1	2	3	5	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	4	4	4	3	3	3	3	781	20	63.0	7875	7	5	1995	1996	38.0	0	0	1237	1237	0	1253	0	0	2	0	3	1	6	1	1995.0	2	402	220	21	0	0	0	0	0	6	2007	12.078239274020289	1253
781	3	1	2	3	3	0	4	0	20	2	2	0	5	1	0	12	13	2	2	3	0	5	1	1	4	6	1	1	2	3	4	4	8	4	4	4	4	3	5	4	0	3	3	782	60	65.0	7153	6	5	1992	1992	0.0	387	0	374	761	0	1603	0	0	2	1	3	1	7	0	1992.0	2	484	0	124	0	0	0	0	0	7	2006	12.077670930725649	1603
782	3	1	2	1	3	0	4	0	5	2	2	0	2	1	0	12	13	2	2	3	5	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	783	20	67.0	16285	7	5	2001	2002	0.0	0	0	1413	1413	0	1430	0	0	2	0	3	1	6	0	2001.0	2	605	0	33	0	0	0	0	0	6	2009	12.139398512262181	1430
783	3	1	2	0	3	0	0	0	11	2	2	0	6	1	0	9	10	1	2	0	2	5	1	1	4	6	1	0	2	3	4	4	8	4	3	4	4	3	5	4	3	3	3	784	85	0.0	9101	5	6	1978	1978	104.0	1097	0	0	1097	0	1110	1	0	1	0	1	1	4	1	1978.0	2	602	303	30	0	0	0	0	0	7	2009	12.016726473799254	1110
784	4	1	0	3	3	0	4	0	17	2	2	0	4	1	0	13	15	2	1	3	5	5	1	1	4	6	6	3	2	3	4	4	8	4	3	3	3	3	5	3	4	0	0	785	75	35.0	6300	6	6	1914	2001	0.0	0	0	742	742	0	1484	0	0	2	0	3	1	9	1	0.0	0	0	0	291	134	0	0	0	0	6	2008	11.759785542901755	1484
785	3	1	2	3	3	0	4	0	14	1	2	0	2	1	0	3	14	2	1	3	4	3	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	3	3	3	4	3	3	786	20	0.0	9790	6	5	1967	1967	0.0	251	630	491	1372	0	1342	0	0	2	0	3	1	7	1	1967.0	2	457	0	0	0	0	197	0	0	9	2009	11.992260421644849	1342
786	4	1	2	3	3	0	4	0	17	0	2	0	0	1	0	8	8	2	2	3	3	5	1	1	4	6	5	2	2	3	4	2	8	4	3	4	2	3	3	3	0	3	3	787	50	60.0	10800	5	6	1915	1950	0.0	686	0	0	686	0	1652	1	0	2	0	4	1	7	0	1961.0	1	416	0	0	196	0	0	0	1200	6	2010	11.842229212112828	1652
787	3	1	2	0	3	0	4	0	20	2	2	0	5	1	0	12	13	2	2	3	2	5	1	1	4	6	3	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	788	60	76.0	10142	7	5	2004	2004	0.0	656	0	300	956	0	2084	1	0	2	1	4	1	8	0	2004.0	2	618	0	45	0	0	0	0	0	1	2010	12.358793732547838	2084
788	4	1	2	3	3	0	0	0	17	2	2	0	2	1	0	8	8	2	1	3	5	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	3	3	5	3	0	2	3	789	20	50.0	6000	4	7	1954	2000	0.0	0	0	901	901	0	901	0	0	1	0	2	1	4	0	1954.0	1	281	0	0	0	0	0	0	0	8	2008	11.588960151246226	901
789	3	1	2	0	2	0	4	0	4	2	2	0	5	1	0	6	6	1	1	1	3	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	3	2	4	4	0	3	3	790	60	0.0	12205	6	8	1966	2007	157.0	568	0	264	832	0	2087	0	0	2	1	5	1	9	0	1966.0	2	444	133	168	0	0	0	0	0	7	2007	12.141534124392603	2087
790	3	1	2	3	3	0	4	0	0	2	2	4	2	1	0	12	13	1	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	791	120	43.0	3182	7	5	2005	2006	11.0	16	0	1129	1145	0	1145	0	0	2	0	2	1	5	1	2005.0	2	397	100	16	0	0	0	0	0	9	2009	11.984178313616395	1145
791	3	1	2	0	3	0	0	0	11	2	2	0	7	1	0	6	6	2	2	0	0	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	4	3	3	3	3	3	3	792	80	0.0	11333	6	5	1976	1976	0.0	539	0	490	1029	0	1062	1	0	1	0	3	1	5	2	1976.0	2	539	120	0	0	0	0	0	0	5	2007	11.896826395162552	1062
792	3	1	2	0	3	0	1	0	15	2	2	0	5	1	0	8	8	2	2	0	2	5	1	1	4	6	1	2	2	3	4	4	8	4	4	3	4	3	5	3	3	3	3	793	60	92.0	9920	7	5	1996	1997	0.0	862	0	255	1117	0	2013	1	0	2	1	3	1	8	1	1997.0	2	455	180	130	0	0	0	0	0	6	2007	12.50539915757667	2013
793	3	1	2	3	3	0	4	0	21	2	2	0	2	1	0	5	5	3	2	0	5	5	1	1	4	6	1	0	2	3	4	4	6	5	4	3	4	3	5	4	0	3	3	794	20	76.0	9158	8	5	2007	2007	140.0	0	0	1496	1496	0	1496	0	0	2	0	3	1	7	0	2007.0	2	474	168	130	0	0	0	0	0	6	2007	12.323855681186558	1496
794	3	1	2	0	3	0	0	0	8	2	2	0	5	1	0	8	8	2	2	3	5	5	1	1	4	6	1	0	2	3	4	2	8	4	4	3	4	3	5	4	3	3	3	795	60	0.0	10832	7	5	1994	1996	0.0	0	0	712	712	0	1895	0	0	2	1	3	1	7	1	1994.0	2	409	143	46	0	0	0	0	500	10	2008	12.178187442040638	1895
795	3	1	2	3	3	0	4	0	20	2	2	0	5	1	0	6	6	1	1	3	5	5	1	1	4	6	1	2	2	3	2	4	8	4	3	3	4	3	3	3	3	3	3	796	60	70.0	8400	6	6	1980	1981	130.0	0	0	650	650	0	1564	0	0	2	1	3	1	7	1	1980.0	2	476	0	50	0	0	204	0	0	4	2010	12.049418835484797	1564
796	3	1	2	3	3	0	4	0	19	2	2	0	2	1	0	9	10	1	1	3	5	5	1	1	4	6	1	1	2	3	2	4	8	4	3	3	3	3	5	3	3	3	3	797	20	71.0	8197	6	5	1977	1977	148.0	0	0	660	660	0	1285	0	0	1	1	3	1	7	1	1977.0	2	528	138	0	0	0	0	0	0	4	2007	11.874090314181814	1285
797	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	12	13	2	1	3	1	5	1	1	4	6	1	2	2	3	4	4	8	0	3	3	3	3	4	3	0	3	3	798	20	57.0	7677	5	5	1953	1953	0.0	570	0	203	773	0	773	0	0	1	0	2	1	4	0	1953.0	1	240	0	0	0	0	0	0	0	4	2008	11.608235644774552	773
798	3	1	2	3	3	0	4	0	16	2	2	0	5	3	0	12	13	3	2	3	5	5	1	1	4	6	3	0	2	3	4	4	6	5	5	3	5	3	5	5	4	3	3	799	60	104.0	13518	9	5	2008	2009	860.0	0	0	1926	1926	0	3140	0	0	3	1	4	1	11	2	2009.0	3	820	144	78	0	0	0	0	0	7	2009	13.091904169919621	3140
799	3	1	2	3	3	0	0	0	18	1	2	0	0	1	0	13	14	1	0	3	0	5	1	1	4	6	5	2	2	3	2	4	8	4	3	3	4	3	5	4	3	3	3	800	50	60.0	7200	5	7	1937	1950	252.0	569	0	162	731	0	1768	1	0	1	1	3	1	7	2	1939.0	1	240	0	0	264	0	0	0	0	6	2007	12.072541252905651	1768
800	3	1	2	0	1	0	4	1	4	1	2	0	5	1	0	12	13	2	2	1	2	5	1	1	4	6	1	1	2	3	4	2	8	4	3	3	4	3	4	4	0	3	3	801	60	79.0	12798	6	5	1997	1997	0.0	462	0	154	616	0	1688	1	0	2	1	4	1	8	0	1997.0	2	603	403	114	185	0	0	0	400	5	2008	12.206072645530174	1688
801	4	1	2	3	3	0	4	0	9	2	2	0	2	1	0	8	8	2	1	3	3	5	1	1	0	6	5	2	2	3	4	4	8	4	3	3	3	3	5	3	0	3	3	802	30	40.0	4800	4	7	1916	1990	0.0	197	0	999	1196	0	1196	1	0	1	0	2	1	5	0	1957.0	2	440	0	0	0	0	0	0	0	7	2007	11.607326140391713	1196
802	3	1	2	3	3	0	4	0	5	2	2	0	5	1	0	14	15	2	2	0	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	803	60	63.0	8199	7	5	2005	2005	0.0	648	0	80	728	0	1456	1	0	2	1	3	1	7	1	2005.0	2	410	36	18	0	0	0	0	0	10	2008	12.14950229404178	1456
803	3	1	2	3	3	0	4	0	16	2	2	0	5	3	0	12	13	3	2	1	5	5	1	1	4	6	3	1	2	3	4	4	6	5	5	3	5	3	5	5	4	3	3	804	60	107.0	13891	9	5	2008	2009	424.0	0	0	1734	1734	0	2822	0	0	3	1	4	1	12	1	2009.0	3	1020	52	170	0	0	192	0	0	1	2009	13.275827535915461	2822
804	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	13	14	2	1	3	3	5	1	1	4	2	1	2	2	3	1	4	8	3	3	3	3	3	3	3	0	3	3	805	20	75.0	9000	5	5	1954	1954	0.0	812	0	124	936	0	1128	0	0	1	0	2	1	5	0	1954.0	1	286	0	0	0	0	0	0	0	6	2006	11.678439903447801	1128
805	3	1	2	0	3	0	2	0	21	2	2	0	2	1	0	12	13	3	2	3	5	5	1	1	4	6	1	1	2	3	4	4	6	5	4	3	4	3	5	5	0	3	3	806	20	91.0	12274	7	5	2008	2008	256.0	0	0	1417	1417	0	1428	0	0	2	0	3	1	6	0	2008.0	2	554	0	60	0	0	0	0	0	7	2008	12.33569641332368	1428
806	3	1	2	3	3	0	4	0	12	2	2	0	7	1	0	12	13	2	2	0	0	4	1	1	4	6	1	0	2	3	4	4	8	4	3	3	3	3	4	3	0	3	3	807	80	75.0	9750	5	5	1967	1967	0.0	400	480	100	980	0	980	0	0	2	0	3	1	6	0	1967.0	1	384	68	0	0	0	0	0	0	10	2006	11.816726919301892	980
807	3	1	2	3	3	0	4	0	3	2	2	0	5	1	0	13	14	2	1	1	2	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	3	3	5	4	3	3	3	808	70	144.0	21384	5	6	1923	2004	0.0	1309	0	15	1324	0	1576	2	0	1	1	3	1	6	1	1923.0	2	528	0	312	0	0	0	0	0	5	2009	12.31716669303576	1576
808	3	1	2	3	3	0	4	0	12	2	2	0	7	1	0	12	13	1	1	0	0	1	1	1	4	6	1	1	2	3	1	4	8	4	3	3	3	3	3	3	4	3	3	809	80	85.0	13400	5	5	1966	1966	1047.0	516	128	380	1024	0	1086	1	0	1	0	3	1	6	1	1966.0	2	484	0	0	0	0	0	0	0	6	2006	11.982616545377663	1086
809	4	1	2	3	3	0	0	0	17	2	2	0	4	3	0	0	0	2	2	3	5	5	1	0	0	6	5	2	0	3	2	4	8	4	3	3	3	3	3	3	0	2	1	810	75	90.0	8100	5	5	1898	1965	0.0	0	0	849	849	0	2138	0	0	2	0	2	3	11	0	1910.0	2	360	40	156	0	0	0	0	0	11	2009	11.571194373094205	2138
810	3	1	2	3	3	0	4	0	14	2	2	0	2	3	0	6	6	1	1	3	0	3	1	1	4	6	1	1	2	1	0	4	8	4	3	3	3	3	2	4	2	3	3	811	20	78.0	10140	6	6	1974	1999	99.0	663	377	0	1040	0	1309	1	0	1	1	3	1	5	1	1974.0	2	484	265	0	0	0	0	648	0	1	2006	12.106252310247962	1309
811	4	1	2	3	3	0	4	0	5	2	2	4	2	1	0	12	13	1	2	1	2	5	1	1	4	6	1	0	2	3	4	4	3	4	4	3	4	3	5	4	4	3	3	812	120	0.0	4438	6	5	2004	2004	169.0	662	0	186	848	0	848	1	0	1	0	1	1	4	1	2004.0	2	420	140	0	0	0	0	0	0	6	2008	11.881034786534624	848
812	0	0	2	3	0	0	4	1	9	2	2	0	2	3	0	13	14	2	1	0	5	5	1	0	0	6	2	2	0	3	4	2	8	2	2	3	3	3	3	2	0	3	3	813	20	66.0	8712	5	5	1952	1952	0.0	0	0	540	540	0	1044	0	0	1	0	2	1	4	0	1952.0	2	504	0	0	0	0	0	0	54	6	2010	10.932981961904135	1044
813	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	8	8	1	1	3	4	5	1	1	4	6	1	1	2	3	4	2	0	4	3	3	3	3	4	3	0	3	3	814	20	75.0	9750	6	6	1958	1958	243.0	608	0	834	1442	0	1442	0	0	1	1	4	1	7	0	1958.0	1	301	0	0	275	0	0	0	500	4	2007	11.969717200243734	1442
814	3	1	0	3	3	0	4	0	7	2	2	0	0	1	0	11	12	2	0	3	5	5	2	1	4	6	5	2	1	3	4	4	8	4	3	3	3	3	4	2	0	3	3	815	50	45.0	8248	5	7	1918	1950	0.0	0	0	686	686	0	1250	0	1	1	1	3	1	7	0	1955.0	1	280	207	0	96	0	0	0	0	7	2006	11.661345470088502	1250
815	3	1	2	1	3	0	1	0	5	2	2	0	2	1	0	12	13	1	2	3	5	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	4	3	5	4	0	3	3	816	20	48.0	12137	7	5	1998	1998	442.0	0	0	1649	1649	0	1661	0	0	2	0	3	1	6	0	1998.0	2	598	0	34	0	0	0	0	0	5	2010	12.323411137947407	1661
816	3	1	2	0	3	0	0	0	12	2	2	0	2	1	0	3	3	2	1	3	1	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	3	3	4	3	4	3	3	817	20	0.0	11425	5	6	1954	1954	0.0	486	0	522	1008	0	1008	0	0	1	0	2	1	4	1	1954.0	1	275	0	0	120	0	0	0	0	7	2006	11.827736204810263	1008
817	3	1	2	0	3	0	1	0	11	2	2	0	2	3	0	5	5	1	2	3	2	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	818	20	0.0	13265	8	5	2002	2002	148.0	1218	0	350	1568	0	1689	1	0	2	0	3	1	7	2	2002.0	3	857	150	59	0	0	0	0	0	7	2008	12.509874099861838	1689
818	3	1	2	3	3	0	4	0	4	2	2	0	7	1	0	6	6	1	1	0	2	5	1	1	4	6	1	2	2	3	2	4	8	4	3	3	3	3	4	3	0	3	3	819	80	80.0	8816	6	7	1971	1971	80.0	504	0	506	1010	0	1052	1	0	1	0	3	1	6	0	1971.0	2	440	0	0	0	0	0	0	0	6	2010	11.951180395901384	1052
819	3	1	2	0	3	0	4	0	16	2	2	4	2	1	0	12	13	3	2	2	2	5	1	1	4	6	1	1	2	3	4	4	6	5	4	3	4	3	5	4	4	3	3	820	120	44.0	6371	7	5	2009	2010	128.0	733	0	625	1358	0	1358	1	0	2	0	2	1	6	1	2010.0	2	484	192	35	0	0	0	0	0	6	2010	12.319401330837177	1358
